performance_id,week_number,fantasy_points,player_id,last_changed_date
12775,202311,23,1095,2024-03-01
12776,202311,24,1096,2024-03-01
12777,202311,15,1097,2024-03-01
12778,202311,20,1098,2024-03-01
12779,202311,11,1099,2024-03-01
12780,202311,16,1100,2024-03-01
12781,202311,12,1101,2024-03-01
12782,202311,5,1102,2024-03-01
12783,202311,1,1103,2024-03-01
12784,202311,13,1104,2024-03-01
12785,202311,25,1105,2024-03-01
12786,202311,13,1106,2024-03-01
12787,202311,20,1107,2024-03-01
12788,202311,20,1108,2024-03-01
12789,202311,11,1109,2024-03-01
12790,202311,5,1110,2024-03-01
12791,202311,10,1111,2024-03-01
12792,202311,3,1112,2024-03-01
12793,202311,15,1113,2024-03-01
12794,202311,22,1114,2024-03-01
12795,202311,2,1115,2024-03-01
12796,202311,3,1116,2024-03-01
12797,202311,12,1117,2024-03-01
12798,202311,3,1118,2024-03-01
12799,202311,22,1119,2024-03-01
12800,202311,12,1120,2024-03-01
12801,202311,6,1121,2024-03-01
12802,202311,14,1122,2024-03-01
12803,202311,10,1123,2024-03-01
12804,202311,19,1124,2024-03-01
12805,202311,24,1125,2024-03-01
12806,202311,4,1126,2024-03-01
12807,202311,22,1127,2024-03-01
12808,202311,5,1128,2024-03-01
12809,202311,2,1129,2024-03-01
12810,202311,19,1130,2024-03-01
12811,202311,12,1131,2024-03-01
12812,202311,23,1132,2024-03-01
12813,202311,1,1133,2024-03-01
12814,202311,20,1134,2024-03-01
12815,202311,22,1135,2024-03-01
12816,202311,23,1136,2024-03-01
12817,202311,19,1137,2024-03-01
12818,202311,13,1138,2024-03-01
12819,202311,1,1139,2024-03-01
12820,202311,12,1140,2024-03-01
12821,202311,19,1141,2024-03-01
12822,202311,19,1142,2024-03-01
12823,202311,20,1143,2024-03-01
12824,202311,3,1144,2024-03-01
12825,202311,20,1145,2024-03-01
12826,202311,17,1146,2024-03-01
12827,202311,15,1147,2024-03-01
12828,202311,17,1148,2024-03-01
12829,202311,16,1149,2024-03-01
12830,202311,5,1150,2024-03-01
12831,202311,1,1151,2024-03-01
12832,202311,6,1152,2024-03-01
12833,202311,24,1153,2024-03-01
12834,202311,15,1154,2024-03-01
12835,202311,8,1155,2024-03-01
12836,202311,11,1156,2024-03-01
12837,202311,20,1157,2024-03-01
12838,202311,23,1158,2024-03-01
12839,202311,18,1159,2024-03-01
12840,202311,13,1160,2024-03-01
12841,202311,11,1161,2024-03-01
12842,202311,14,1162,2024-03-01
12843,202311,18,1163,2024-03-01
12844,202311,12,1164,2024-03-01
12845,202311,22,1165,2024-03-01
12846,202311,15,1166,2024-03-01
12847,202311,13,1167,2024-03-01
12848,202311,6,1168,2024-03-01
12849,202311,21,1169,2024-03-01
12850,202311,19,1170,2024-03-01
12851,202311,7,1171,2024-03-01
12852,202311,11,1172,2024-03-01
12853,202311,10,1173,2024-03-01
12854,202311,18,1174,2024-03-01
12855,202311,19,1175,2024-03-01
12856,202311,11,1176,2024-03-01
12857,202311,7,1177,2024-03-01
12858,202311,11,1178,2024-03-01
12859,202311,1,1179,2024-03-01
12860,202311,5,1180,2024-03-01
12861,202311,20,1181,2024-03-01
12862,202311,4,1182,2024-03-01
12863,202311,9,1183,2024-03-01
12864,202311,22,1184,2024-03-01
12865,202311,8,1185,2024-03-01
12866,202311,2,1186,2024-03-01
12867,202311,18,1187,2024-03-01
12868,202311,11,1188,2024-03-01
12869,202311,3,1189,2024-03-01
12870,202311,14,1190,2024-03-01
12871,202311,8,1191,2024-03-01
12872,202311,9,1192,2024-03-01
12873,202311,25,1193,2024-03-01
12874,202311,6,1194,2024-03-01
12875,202311,2,1195,2024-03-01
12876,202311,10,1196,2024-03-01
12877,202311,21,1197,2024-03-01
12878,202311,15,1198,2024-03-01
12879,202311,1,1199,2024-03-01
12880,202311,13,1200,2024-03-01
12881,202311,9,1201,2024-03-01
12882,202311,14,1202,2024-03-01
12883,202311,14,1203,2024-03-01
12884,202311,19,1204,2024-03-01
12885,202311,25,1205,2024-03-01
12886,202311,16,1206,2024-03-01
12887,202311,3,1207,2024-03-01
12888,202311,25,1208,2024-03-01
12889,202311,15,1209,2024-03-01
12890,202311,3,1210,2024-03-01
12891,202311,3,1211,2024-03-01
12892,202311,13,1212,2024-03-01
12893,202311,13,1213,2024-03-01
12894,202311,13,1214,2024-03-01
12895,202311,11,1215,2024-03-01
12896,202311,8,1216,2024-03-01
12897,202311,25,1217,2024-03-01
12898,202311,1,1218,2024-03-01
12899,202311,24,1219,2024-03-01
12900,202311,5,1220,2024-03-01
12901,202311,12,1221,2024-03-01
12902,202311,11,1222,2024-03-01
12903,202311,23,1223,2024-03-01
12904,202311,13,1224,2024-03-01
12905,202311,11,1225,2024-03-01
12906,202311,2,1226,2024-03-01
12907,202311,25,1227,2024-03-01
12908,202311,17,1228,2024-03-01
12909,202311,13,1229,2024-03-01
12910,202311,12,1230,2024-03-01
12911,202311,6,1231,2024-03-01
12912,202311,11,1232,2024-03-01
12913,202311,20,1233,2024-03-01
12914,202311,24,1234,2024-03-01
12915,202311,23,1235,2024-03-01
12916,202311,7,1236,2024-03-01
12917,202311,17,1237,2024-03-01
12918,202311,16,1238,2024-03-01
12919,202311,19,1239,2024-03-01
12920,202311,23,1240,2024-03-01
12921,202311,17,1241,2024-03-01
12922,202311,17,1242,2024-03-01
12923,202311,11,1243,2024-03-01
12924,202311,11,1244,2024-03-01
12925,202311,17,1245,2024-03-01
12926,202311,16,1246,2024-03-01
12927,202311,6,1247,2024-03-01
12928,202311,13,1248,2024-03-01
12929,202311,9,1249,2024-03-01
12930,202311,12,1250,2024-03-01
12931,202311,5,1251,2024-03-01
12932,202311,21,1252,2024-03-01
12933,202311,9,1253,2024-03-01
12934,202311,9,1254,2024-03-01
12935,202311,21,1255,2024-03-01
12936,202311,14,1256,2024-03-01
12937,202311,14,1257,2024-03-01
12938,202311,6,1258,2024-03-01
12939,202311,16,1259,2024-03-01
12940,202311,23,1260,2024-03-01
12941,202311,15,1261,2024-03-01
12942,202311,19,1262,2024-03-01
12943,202311,11,1263,2024-03-01
12944,202311,2,1264,2024-03-01
12945,202311,10,1265,2024-03-01
12946,202311,17,1266,2024-03-01
12947,202311,7,1267,2024-03-01
12948,202311,13,1268,2024-03-01
12949,202311,25,1269,2024-03-01
12950,202311,16,1270,2024-03-01
12951,202311,25,1271,2024-03-01
12952,202311,10,1272,2024-03-01
12953,202311,2,1273,2024-03-01
12954,202311,10,1274,2024-03-01
12955,202311,6,1275,2024-03-01
12956,202311,22,1276,2024-03-01
12957,202311,10,1277,2024-03-01
12958,202311,5,1278,2024-03-01
12959,202311,20,1279,2024-03-01
12960,202311,17,1280,2024-03-01
12961,202311,22,1281,2024-03-01
12962,202311,21,1282,2024-03-01
12963,202311,23,1283,2024-03-01
12964,202311,3,1284,2024-03-01
12965,202311,24,1285,2024-03-01
12966,202311,23,1286,2024-03-01
12967,202311,8,1287,2024-03-01
12968,202311,2,1288,2024-03-01
12969,202311,12,1289,2024-03-01
12970,202311,9,1290,2024-03-01
12971,202311,13,1291,2024-03-01
12972,202311,1,1292,2024-03-01
12973,202311,25,1293,2024-03-01
12974,202311,21,1294,2024-03-01
12975,202311,14,1295,2024-03-01
12976,202311,23,1296,2024-03-01
12977,202311,24,1297,2024-03-01
12978,202311,17,1298,2024-03-01
12979,202311,12,1299,2024-03-01
12980,202311,20,1300,2024-03-01
12981,202311,12,1301,2024-03-01
12982,202311,12,1302,2024-03-01
12983,202311,25,1303,2024-03-01
12984,202311,5,1304,2024-03-01
12985,202311,23,1305,2024-03-01
12986,202311,12,1306,2024-03-01
12987,202311,6,1307,2024-03-01
12988,202311,17,1308,2024-03-01
12989,202311,21,1309,2024-03-01
12990,202311,10,1310,2024-03-01
12991,202311,16,1311,2024-03-01
12992,202311,9,1312,2024-03-01
12993,202311,25,1313,2024-03-01
12994,202311,15,1314,2024-03-01
12995,202311,19,1315,2024-03-01
12996,202311,21,1316,2024-03-01
12997,202311,2,1317,2024-03-01
12998,202311,4,1318,2024-03-01
12999,202311,8,1319,2024-03-01
13000,202311,2,1320,2024-03-01
13001,202311,16,1321,2024-03-01
13002,202311,18,1322,2024-03-01
13003,202311,8,1323,2024-03-01
13004,202311,12,1324,2024-03-01
13005,202311,7,1325,2024-03-01
13006,202311,17,1326,2024-03-01
13007,202311,13,1327,2024-03-01
13008,202311,4,1328,2024-03-01
13009,202311,5,1329,2024-03-01
13010,202311,21,1330,2024-03-01
13011,202311,18,1331,2024-03-01
13012,202311,12,1332,2024-03-01
13013,202311,4,1333,2024-03-01
13014,202311,23,1334,2024-03-01
13015,202311,22,1335,2024-03-01
13016,202311,2,1336,2024-03-01
13017,202311,25,1337,2024-03-01
13018,202311,2,1338,2024-03-01
13019,202311,11,1339,2024-03-01
13020,202311,7,1340,2024-03-01
13021,202311,7,1341,2024-03-01
13022,202311,3,1342,2024-03-01
13023,202311,19,1343,2024-03-01
13024,202311,10,1344,2024-03-01
13025,202311,25,1345,2024-03-01
13026,202311,17,1346,2024-03-01
13027,202311,15,1347,2024-03-01
13028,202311,10,1348,2024-03-01
13029,202311,1,1349,2024-03-01
13030,202311,5,1350,2024-03-01
13031,202311,14,1351,2024-03-01
13032,202311,5,1352,2024-03-01
13033,202311,19,1353,2024-03-01
13034,202311,25,1354,2024-03-01
13035,202311,8,1355,2024-03-01
13036,202311,11,1356,2024-03-01
13037,202311,21,1357,2024-03-01
13038,202311,17,1358,2024-03-01
13039,202311,15,1359,2024-03-01
13040,202311,12,1360,2024-03-01
13041,202311,8,1361,2024-03-01
13042,202311,14,1362,2024-03-01
13043,202311,18,1363,2024-03-01
13044,202311,8,1364,2024-03-01
13045,202311,2,1365,2024-03-01
13046,202311,19,1366,2024-03-01
13047,202311,25,1367,2024-03-01
13048,202311,19,1368,2024-03-01
13049,202311,5,1369,2024-03-01
13050,202311,22,1370,2024-03-01
13051,202311,11,1371,2024-03-01
13052,202311,14,1372,2024-03-01
13053,202311,10,1373,2024-03-01
13054,202311,1,1374,2024-03-01
13055,202311,6,1375,2024-03-01
13056,202311,2,1376,2024-03-01
13057,202311,7,1377,2024-03-01
13058,202311,4,1378,2024-03-01
13059,202311,13,1379,2024-03-01
13060,202311,7,1380,2024-03-01
13061,202311,8,1381,2024-03-01
13062,202311,8,1382,2024-03-01
13063,202311,9,1383,2024-03-01
13064,202311,8,1384,2024-03-01
13065,202311,8,1385,2024-03-01
13066,202311,25,1386,2024-03-01
13067,202311,18,1387,2024-03-01
13068,202311,21,1388,2024-03-01
13069,202311,21,1389,2024-03-01
13070,202311,23,1390,2024-03-01
13071,202311,24,1391,2024-03-01
13072,202311,25,1392,2024-03-01
13073,202311,22,1393,2024-03-01
13074,202311,20,1394,2024-03-01
13075,202311,12,1395,2024-03-01
13076,202311,4,1396,2024-03-01
13077,202311,11,1397,2024-03-01
13078,202311,10,1398,2024-03-01
13079,202311,1,1399,2024-03-01
13080,202311,20,1400,2024-03-01
13081,202311,12,1401,2024-03-01
13082,202311,17,1402,2024-03-01
13083,202311,15,1403,2024-03-01
13084,202311,12,1404,2024-03-01
13085,202311,5,1405,2024-03-01
13086,202311,19,1406,2024-03-01
13087,202311,19,1407,2024-03-01
13088,202311,10,1408,2024-03-01
13089,202311,16,1409,2024-03-01
13090,202311,16,1410,2024-03-01
13091,202311,10,1411,2024-03-01
13092,202311,18,1412,2024-03-01
13093,202311,5,1413,2024-03-01
13094,202311,3,1414,2024-03-01
13095,202311,21,1415,2024-03-01
13096,202311,2,1416,2024-03-01
13097,202311,20,1417,2024-03-01
13098,202311,20,1418,2024-03-01
13099,202311,16,1419,2024-03-01
13100,202311,9,1420,2024-03-01
13101,202311,24,1421,2024-03-01
13102,202311,3,1422,2024-03-01
13103,202311,6,1423,2024-03-01
13104,202311,17,1424,2024-03-01
13105,202311,7,1425,2024-03-01
13106,202311,3,1426,2024-03-01
13107,202311,22,1427,2024-03-01
13108,202311,15,1428,2024-03-01
13109,202311,15,1429,2024-03-01
13110,202311,16,1430,2024-03-01
13111,202311,25,1431,2024-03-01
13112,202311,17,1432,2024-03-01
13113,202311,19,1433,2024-03-01
13114,202311,18,1434,2024-03-01
13115,202311,25,1435,2024-03-01
13116,202311,13,1436,2024-03-01
13117,202311,14,1437,2024-03-01
13118,202311,16,1438,2024-03-01
13119,202311,17,1439,2024-03-01
13120,202311,15,1440,2024-03-01
13121,202311,22,1441,2024-03-01
13122,202311,10,1442,2024-03-01
13123,202311,5,1443,2024-03-01
13124,202311,14,1444,2024-03-01
13125,202311,10,1445,2024-03-01
13126,202311,20,1446,2024-03-01
13127,202311,21,1447,2024-03-01
13128,202311,1,1448,2024-03-01
13129,202311,5,1449,2024-03-01
13130,202311,9,1450,2024-03-01
13131,202311,23,1451,2024-03-01
13132,202311,22,1452,2024-03-01
13133,202311,1,1453,2024-03-01
13134,202311,16,1454,2024-03-01
13135,202311,20,1455,2024-03-01
13136,202311,3,1456,2024-03-01
13137,202311,3,1457,2024-03-01
13138,202311,2,1458,2024-03-01
13139,202311,5,1459,2024-03-01
13140,202311,18,1460,2024-03-01
13141,202311,15,1461,2024-03-01
13142,202311,2,1462,2024-03-01
13143,202311,2,1463,2024-03-01
13144,202311,1,1464,2024-03-01
13145,202311,14,1465,2024-03-01
13146,202311,4,1466,2024-03-01
13147,202311,21,1467,2024-03-01
13148,202311,13,1468,2024-03-01
13149,202311,11,1469,2024-03-01
13150,202311,17,1470,2024-03-01
13151,202311,25,1471,2024-03-01
13152,202311,1,1472,2024-03-01
13153,202311,23,1473,2024-03-01
13154,202311,13,1474,2024-03-01
13155,202311,14,1475,2024-03-01
13156,202311,14,1476,2024-03-01
13157,202311,10,1477,2024-03-01
13158,202311,20,1478,2024-03-01
13159,202311,20,1479,2024-03-01
13160,202311,20,1480,2024-03-01
13161,202311,12,1481,2024-03-01
13162,202311,4,1482,2024-03-01
13163,202311,23,1483,2024-03-01
13164,202311,13,1484,2024-03-01
13165,202311,18,1485,2024-03-01
13166,202311,11,1486,2024-03-01
13167,202311,25,1487,2024-03-01
13168,202311,7,1488,2024-03-01
13169,202311,14,1489,2024-03-01
13170,202311,10,1490,2024-03-01
13171,202311,21,1491,2024-03-01
13172,202311,3,1492,2024-03-01
13173,202311,15,1493,2024-03-01
13174,202311,3,1494,2024-03-01
13175,202311,6,1495,2024-03-01
13176,202311,24,1496,2024-03-01
13177,202311,2,1497,2024-03-01
13178,202311,22,1498,2024-03-01
13179,202311,9,1499,2024-03-01
13180,202311,16,1500,2024-03-01
13181,202311,1,1501,2024-03-01
13182,202311,15,1502,2024-03-01
13183,202311,12,1503,2024-03-01
13184,202311,24,1504,2024-03-01
13185,202311,18,1505,2024-03-01
13186,202311,24,1506,2024-03-01
13187,202311,5,1507,2024-03-01
13188,202311,11,1508,2024-03-01
13189,202311,7,1509,2024-03-01
13190,202311,11,1510,2024-03-01
13191,202311,8,1511,2024-03-01
13192,202311,1,1512,2024-03-01
13193,202311,24,1513,2024-03-01
13194,202311,25,1514,2024-03-01
13195,202311,19,1515,2024-03-01
13196,202311,19,1516,2024-03-01
13197,202311,13,1517,2024-03-01
13198,202311,14,1518,2024-03-01
13199,202311,12,1519,2024-03-01
13200,202311,3,1520,2024-03-01
13201,202311,8,1521,2024-03-01
13202,202311,3,1522,2024-03-01
13203,202311,6,1523,2024-03-01
13204,202311,24,1524,2024-03-01
13205,202311,24,1525,2024-03-01
13206,202311,20,1526,2024-03-01
13207,202311,23,1527,2024-03-01
13208,202311,23,1528,2024-03-01
13209,202311,3,1529,2024-03-01
13210,202311,24,1530,2024-03-01
13211,202311,13,1531,2024-03-01
13212,202311,2,1532,2024-03-01
13213,202311,21,1533,2024-03-01
13214,202311,7,1534,2024-03-01
13215,202311,21,1535,2024-03-01
13216,202311,19,1536,2024-03-01
13217,202311,8,1537,2024-03-01
13218,202311,22,1538,2024-03-01
13219,202311,24,1539,2024-03-01
13220,202311,7,1540,2024-03-01
13221,202311,21,1541,2024-03-01
13222,202311,14,1542,2024-03-01
13223,202311,17,1543,2024-03-01
13224,202311,10,1544,2024-03-01
13225,202311,11,1545,2024-03-01
13226,202311,13,1546,2024-03-01
13227,202311,1,1547,2024-03-01
13228,202311,6,1548,2024-03-01
13229,202311,22,1549,2024-03-01
13230,202311,7,1550,2024-03-01
13231,202311,5,1551,2024-03-01
13232,202311,23,1552,2024-03-01
13233,202311,7,1553,2024-03-01
13234,202311,23,1554,2024-03-01
13235,202311,6,1555,2024-03-01
13236,202311,13,1556,2024-03-01
13237,202311,4,1557,2024-03-01
13238,202311,25,1558,2024-03-01
13239,202311,24,1559,2024-03-01
13240,202311,22,1560,2024-03-01
13241,202311,4,1561,2024-03-01
13242,202311,11,1562,2024-03-01
13243,202311,5,1563,2024-03-01
13244,202311,16,1564,2024-03-01
13245,202311,21,1565,2024-03-01
13246,202311,15,1566,2024-03-01
13247,202311,1,1567,2024-03-01
13248,202311,9,1568,2024-03-01
13249,202311,6,1569,2024-03-01
13250,202311,12,1570,2024-03-01
13251,202311,12,1571,2024-03-01
13252,202311,14,1572,2024-03-01
13253,202311,8,1573,2024-03-01
13254,202311,18,1574,2024-03-01
13255,202311,14,1575,2024-03-01
13256,202311,3,1576,2024-03-01
13257,202311,8,1577,2024-03-01
13258,202311,8,1578,2024-03-01
13259,202311,12,1579,2024-03-01
13260,202311,7,1580,2024-03-01
13261,202311,19,1581,2024-03-01
13262,202311,7,1582,2024-03-01
13263,202311,19,1583,2024-03-01
13264,202311,3,1584,2024-03-01
13265,202311,17,1585,2024-03-01
13266,202311,11,1586,2024-03-01
13267,202311,16,1587,2024-03-01
13268,202311,23,1588,2024-03-01
13269,202311,5,1589,2024-03-01
13270,202311,21,1590,2024-03-01
13271,202311,12,1591,2024-03-01
13272,202311,18,1592,2024-03-01
13273,202311,11,1593,2024-03-01
13274,202311,1,1594,2024-03-01
13275,202311,13,1595,2024-03-01
13276,202311,22,1596,2024-03-01
13277,202311,20,1597,2024-03-01
13278,202311,8,1598,2024-03-01
13279,202311,16,1599,2024-03-01
13280,202311,5,1600,2024-03-01
13281,202311,13,1601,2024-03-01
13282,202311,5,1602,2024-03-01
13283,202311,17,1603,2024-03-01
13284,202311,20,1604,2024-03-01
13285,202311,18,1605,2024-03-01
13286,202311,14,1606,2024-03-01
13287,202311,6,1607,2024-03-01
13288,202311,2,1608,2024-03-01
13289,202311,19,1609,2024-03-01
13290,202311,21,1610,2024-03-01
13291,202311,1,1611,2024-03-01
13292,202311,8,1612,2024-03-01
13293,202311,3,1613,2024-03-01
13294,202311,6,1614,2024-03-01
13295,202311,18,1615,2024-03-01
13296,202311,9,1616,2024-03-01
13297,202311,20,1617,2024-03-01
13298,202311,5,1618,2024-03-01
13299,202311,12,1619,2024-03-01
13300,202311,25,1620,2024-03-01
13301,202311,1,1621,2024-03-01
13302,202311,25,1622,2024-03-01
13303,202311,11,1623,2024-03-01
13304,202311,24,1624,2024-03-01
13305,202311,23,1625,2024-03-01
13306,202311,23,1626,2024-03-01
13307,202311,21,1627,2024-03-01
13308,202311,24,1628,2024-03-01
13309,202311,16,1629,2024-03-01
13310,202311,8,1630,2024-03-01
13311,202311,22,1631,2024-03-01
13312,202311,12,1632,2024-03-01
13313,202311,5,1633,2024-03-01
13314,202311,18,1634,2024-03-01
13315,202311,24,1635,2024-03-01
13316,202311,14,1636,2024-03-01
13317,202311,4,1637,2024-03-01
13318,202311,8,1638,2024-03-01
13319,202311,3,1639,2024-03-01
13320,202311,3,1640,2024-03-01
13321,202311,1,1641,2024-03-01
13322,202311,25,1642,2024-03-01
13323,202311,18,1643,2024-03-01
13324,202311,12,1644,2024-03-01
13325,202311,6,1645,2024-03-01
13326,202311,3,1646,2024-03-01
13327,202311,10,1647,2024-03-01
13328,202311,23,1648,2024-03-01
13329,202311,24,1649,2024-03-01
13330,202311,1,1650,2024-03-01
13331,202311,2,1651,2024-03-01
13332,202311,22,1652,2024-03-01
13333,202311,9,1653,2024-03-01
13334,202311,2,1654,2024-03-01
13335,202311,21,1655,2024-03-01
13336,202311,21,1656,2024-03-01
13337,202311,7,1657,2024-03-01
13338,202311,9,1658,2024-03-01
13339,202311,16,1659,2024-03-01
13340,202311,12,1660,2024-03-01
13341,202311,4,1661,2024-03-01
13342,202311,5,1662,2024-03-01
13343,202311,16,1663,2024-03-01
13344,202311,6,1664,2024-03-01
13345,202311,8,1665,2024-03-01
13346,202311,6,1666,2024-03-01
13347,202311,17,1667,2024-03-01
13348,202311,8,1668,2024-03-01
13349,202311,9,1669,2024-03-01
13350,202311,9,1670,2024-03-01
13351,202311,23,1671,2024-03-01
13352,202311,8,1672,2024-03-01
13353,202311,9,1673,2024-03-01
13354,202311,1,1674,2024-03-01
13355,202311,14,1675,2024-03-01
13356,202311,24,1676,2024-03-01
13357,202311,25,1677,2024-03-01
13358,202311,7,1678,2024-03-01
13359,202311,22,1679,2024-03-01
13360,202311,21,1680,2024-03-01
13361,202311,22,1681,2024-03-01
13362,202311,5,1682,2024-03-01
13363,202311,8,1683,2024-03-01
13364,202311,4,1684,2024-03-01
13365,202311,5,1685,2024-03-01
13366,202311,10,1686,2024-03-01
13367,202311,3,1687,2024-03-01
13368,202311,5,1688,2024-03-01
13369,202311,4,1689,2024-03-01
13370,202311,11,1690,2024-03-01
13371,202311,10,1691,2024-03-01
13372,202311,25,1692,2024-03-01
13373,202311,5,1693,2024-03-01
13374,202311,16,1694,2024-03-01
13375,202311,6,1695,2024-03-01
13376,202311,15,1696,2024-03-01
13377,202311,10,1697,2024-03-01
13378,202311,3,1698,2024-03-01
13379,202311,9,1699,2024-03-01
13380,202311,8,1700,2024-03-01
13381,202311,15,1701,2024-03-01
13382,202311,4,1702,2024-03-01
13383,202311,3,1703,2024-03-01
13384,202311,12,1704,2024-03-01
13385,202311,20,1705,2024-03-01
13386,202311,14,1706,2024-03-01
13387,202311,24,1707,2024-03-01
13388,202311,22,1708,2024-03-01
13389,202311,9,1709,2024-03-01
13390,202311,5,1710,2024-03-01
13391,202311,10,1711,2024-03-01
13392,202311,8,1712,2024-03-01
13393,202311,5,1713,2024-03-01
13394,202311,15,1714,2024-03-01
13395,202311,15,1715,2024-03-01
13396,202311,18,1716,2024-03-01
13397,202311,18,1717,2024-03-01
13398,202311,14,1718,2024-03-01
13399,202311,22,1719,2024-03-01
13400,202311,8,1720,2024-03-01
13401,202311,19,1721,2024-03-01
13402,202311,16,1722,2024-03-01
13403,202311,23,1723,2024-03-01
13404,202311,10,1724,2024-03-01
13405,202311,21,1725,2024-03-01
13406,202311,25,1726,2024-03-01
13407,202311,25,1727,2024-03-01
13408,202311,13,1728,2024-03-01
13409,202311,15,1729,2024-03-01
13410,202311,4,1730,2024-03-01
13411,202311,2,1731,2024-03-01
13412,202311,1,1732,2024-03-01
13413,202311,22,1733,2024-03-01
13414,202311,10,1734,2024-03-01
13415,202311,10,1735,2024-03-01
13416,202311,20,1736,2024-03-01
13417,202311,24,1737,2024-03-01
13418,202311,5,1738,2024-03-01
13419,202311,25,1739,2024-03-01
13420,202311,20,1740,2024-03-01
13421,202311,15,1741,2024-03-01
13422,202311,3,1742,2024-03-01
13423,202311,1,1743,2024-03-01
13424,202311,22,1744,2024-03-01
13425,202311,5,1745,2024-03-01
13426,202311,17,1746,2024-03-01
13427,202311,6,1747,2024-03-01
13428,202311,25,1748,2024-03-01
13429,202311,1,1749,2024-03-01
13430,202311,8,1750,2024-03-01
13431,202311,5,1751,2024-03-01
13432,202311,22,1752,2024-03-01
13433,202311,16,1753,2024-03-01
13434,202311,20,1754,2024-03-01
13435,202311,4,1755,2024-03-01
13436,202311,15,1756,2024-03-01
13437,202311,16,1757,2024-03-01
13438,202311,22,1758,2024-03-01
13439,202311,4,1759,2024-03-01
13440,202311,15,1760,2024-03-01
13441,202311,25,1761,2024-03-01
13442,202311,13,1762,2024-03-01
13443,202311,24,1763,2024-03-01
13444,202311,21,1764,2024-03-01
13445,202311,9,1765,2024-03-01
13446,202311,22,1766,2024-03-01
13447,202311,15,1767,2024-03-01
13448,202311,13,1768,2024-03-01
13449,202311,15,1769,2024-03-01
13450,202311,13,1770,2024-03-01
13451,202311,20,1771,2024-03-01
13452,202311,15,1772,2024-03-01
13453,202311,10,1773,2024-03-01
13454,202311,14,1774,2024-03-01
13455,202311,18,1775,2024-03-01
13456,202311,12,1776,2024-03-01
13457,202311,12,1777,2024-03-01
13458,202311,8,1778,2024-03-01
13459,202311,9,1779,2024-03-01
13460,202311,24,1780,2024-03-01
13461,202311,17,1781,2024-03-01
13462,202311,8,1782,2024-03-01
13463,202311,22,1783,2024-03-01
13464,202311,21,1784,2024-03-01
13465,202311,15,1785,2024-03-01
13466,202311,17,1786,2024-03-01
13467,202311,1,1787,2024-03-01
13468,202311,24,1788,2024-03-01
13469,202311,6,1789,2024-03-01
13470,202311,24,1790,2024-03-01
13471,202311,20,1791,2024-03-01
13472,202311,1,1792,2024-03-01
13473,202311,15,1793,2024-03-01
13474,202311,24,1794,2024-03-01
13475,202311,3,1795,2024-03-01
13476,202311,15,1796,2024-03-01
13477,202311,3,1797,2024-03-01
13478,202311,21,1798,2024-03-01
13479,202311,24,1799,2024-03-01
13480,202311,9,1800,2024-03-01
13481,202311,17,1801,2024-03-01
13482,202311,14,1802,2024-03-01
13483,202311,20,1803,2024-03-01
13484,202311,2,1804,2024-03-01
13485,202311,20,1805,2024-03-01
13486,202311,24,1806,2024-03-01
13487,202311,14,1807,2024-03-01
13488,202311,10,1808,2024-03-01
13489,202311,14,1809,2024-03-01
13490,202311,4,1810,2024-03-01
13491,202311,3,1811,2024-03-01
13492,202311,5,1812,2024-03-01
13493,202311,16,1813,2024-03-01
13494,202311,15,1814,2024-03-01
13495,202311,4,1815,2024-03-01
13496,202311,19,1816,2024-03-01
13497,202311,6,1817,2024-03-01
13498,202311,13,1818,2024-03-01
13499,202311,13,1819,2024-03-01
13500,202311,8,1820,2024-03-01
13501,202311,9,1821,2024-03-01
13502,202311,11,1822,2024-03-01
13503,202311,13,1823,2024-03-01
13504,202311,22,1824,2024-03-01
13505,202311,10,1825,2024-03-01
13506,202311,17,1826,2024-03-01
13507,202311,2,1827,2024-03-01
13508,202311,6,1828,2024-03-01
13509,202311,15,1829,2024-03-01
13510,202311,25,1830,2024-03-01
13511,202311,6,1831,2024-03-01
13512,202311,24,1832,2024-03-01
13513,202311,7,1833,2024-03-01
13514,202311,23,1834,2024-03-01
13515,202311,5,1835,2024-03-01
13516,202311,17,1836,2024-03-01
13517,202311,7,1837,2024-03-01
13518,202311,17,1838,2024-03-01
13519,202311,14,1839,2024-03-01
13520,202311,2,1840,2024-03-01
13521,202311,3,1841,2024-03-01
13522,202311,5,1842,2024-03-01
13523,202311,3,1843,2024-03-01
13524,202311,11,1844,2024-03-01
13525,202311,20,1845,2024-03-01
13526,202311,23,1846,2024-03-01
13527,202311,1,1847,2024-03-01
13528,202311,18,1848,2024-03-01
13529,202311,9,1849,2024-03-01
13530,202311,22,1850,2024-03-01
13531,202311,4,1851,2024-03-01
13532,202311,23,1852,2024-03-01
13533,202311,25,1853,2024-03-01
13534,202311,5,1854,2024-03-01
13535,202311,6,1855,2024-03-01
13536,202311,5,1856,2024-03-01
13537,202311,17,1857,2024-03-01
13538,202311,21,1858,2024-03-01
13539,202311,8,1859,2024-03-01
13540,202311,25,1860,2024-03-01
13541,202311,11,1861,2024-03-01
13542,202311,16,1862,2024-03-01
13543,202311,6,1863,2024-03-01
13544,202311,7,1864,2024-03-01
13545,202311,9,1865,2024-03-01
13546,202311,10,1866,2024-03-01
13547,202311,4,1867,2024-03-01
13548,202311,6,1868,2024-03-01
13549,202311,4,1869,2024-03-01
13550,202311,1,1870,2024-03-01
